License,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,Enrolled in subsidized program
6055545,UNIVERSITY CHILD DEVELOPMENT CENTER,8303 UNIVERSITY EXECU PK DR STE 450,CHARLOTTE,NC,28262,Mecklenburg,anntinsley@univchilddev.com,,Child Care Center,(704) 549-4029,Yes
60001832,UNIVERSITY CHILD DEVELOPMENT CENTER/HIGHLAND CREEK,6025 CLARKE CREEK PKWY,CHARLOTTE,NC,28269,Mecklenburg,leeannbarnette@univchilddev.com,,Child Care Center,(704) 875-3338,Yes
60000175,UNIVERSITY MEADOWS A.S.E.P.,1600 PAVILION BLVD,CHARLOTTE,NC,28262,Mecklenburg,robyn.efird@cms.k12.nc.us,,Child Care Center,(980) 343-3685,Yes
60000492,VANTOINETTE J. SAVAGE SMALL DAY CARE HOME,7007 HUNTERS GLEN DRIVE,CHARLOTTE,NC,28214,Mecklenburg,vantoinettesavage@gmail.com,,Family Child Care Home,(704) 399-7926,Yes
60000293,VICTORY CHRISTIAN CENTER PRESCHOOL BLDG. #1,7000 OLD PINEVILLE ROAD,CHARLOTTE,NC,28217,Mecklenburg,cmharris.tpm@gmail.com,,Child Care Center,(704) 527-6843,Yes
60000544,VISION LOVE DAY CARE HOME,5424 DENNIS CT,CHARLOTTE,NC,28213,Mecklenburg,visionlove15@yahoo.com,,Child Care Center,(704) 596-6275,Yes
60003470,WALTER G BYERS ELEMENTARY,1415 HAMILTON STREET,CHARLOTTE,NC,28206,Mecklenburg,tracyl.thiery@cms.k12.nc.us,,Child Care Center,(980) 343-6940,No
60002978,WHITEWATER ACADEMY SCHOOL ASEP,11600 WHITE RAPIDS ROAD,CHARLOTTE,NC,28214,Mecklenburg,pamelab.potts@cms.k12.nc.us,,Child Care Center,(980) 343-0003,Yes
60003558,WINDSOR PARK ELEMENTARY SCHOOL,3910 SUDBURY ROAD,CHARLOTTE,NC,28205,Mecklenburg,tracyl.thiery@cms.k12.nc.us,,Child Care Center,(980) 343-5035,No
60002707,WINGET PARK ELEMENTARY ASEP,12235 WINGET ROAD,CHARLOTTE,NC,28278,Mecklenburg,colletem.jefferies@cms.k12.nc.us,,Child Care Center,(980) 343-1063,Yes
60003882,WINGZ OF LOVE DAYCARE,4911 MORGAN STREET,CHARLOTTE,NC,28208,Mecklenburg,ts7patr44@gmail.com,,Family Child Care Home,(704) 910-4563,Yes
6055069,WOODLAWN BAPTIST CHILD DEVELOPMENT CENTER,4622 NATIONS CROSSING ROAD,CHARLOTTE,NC,28217,Mecklenburg,wbccdc@bellsouth.net,woodlawncdc.com,Child Care Center,(704) 523-4179,Yes
60002575,WORLD OF WONDER CHRISTIAN CHILDCARE,671 ARCHDALE DRIVE,CHARLOTTE,NC,28217,Mecklenburg,laurenharris198@gmail.com,,Child Care Center,(980) 219-7375,Yes
60003105,YAZMON'S FRIENDS,3835 SHAMROCK DRIVE,CHARLOTTE,NC,28215,Mecklenburg,yazmon05@yahoo.com,,Family Child Care Home,(704) 309-2916,Yes
60003903,YOUNG AT HEART LEARNING CENTER,7001 WALLACE RD SUITE 400,CHARLOTTE,NC,28212,Mecklenburg,youngatheartlearning@gmail.com,,Child Care Center,(980) 237-1779,Yes
8755020,AGELINK CHILD DEVELOPMENT CENTER,61 CHILDREN'S HOME LOOP ROAD,CHEROKEE,NC,28719,Swain,Tammy.bradley@cherokeeboysclub.com,,Child Care Center,(828) 497-6726,Yes
87000078,CHEROKEE PRE-K,1582 BIG COVE RD,CHEROKEE,NC,28719,Swain,consuela.girty@ccs-nc.org,,Child Care Center,(828) 554-5102,No
87000035,KALEIDOSCOPE DREAMS,10 ADAMS CREEK RD,CHEROKEE,NC,28719,Swain,kaleidoscope28719@yahoo.com,,Child Care Center,(828) 497-4946,Yes
50000067,LOG CABIN EARLY EDUCATION AND PRESCHOOL,52 KEENER CABIN ROAD,CHEROKEE,NC,28719,Jackson,logcabin@swcdcinc.org,,Child Care Center,(828) 497-9033,Yes
87000077,NEW KITUWAH ACADEMY,60 WATER DAM ROAD,CHEROKEE,NC,28719,Swain,saramart@nc-cherokee.com,,Child Care Center,(828) 359-6401,No
36000457,CHERRYVILLE ELEMENTARY PRE-KINDERGARTEN,700 EAST ACADEMY STREET,CHERRYVILLE,NC,28021,Gaston,dkmurphy@gaston.k12.nc.us,,Child Care Center,(704) 435-6800,No
36000601,CHERRYVILLE HEAD START,203 N ELM STREET,CHERRYVILLE,NC,28021,Gaston,beverly.mobley@gastonca.org,,Child Care Center,(704) 435-8946,No
36000585,CLINE LEARNING CENTER OF CHERRYVILLE I,713 EAST MAIN STREET,CHERRYVILLE,NC,28021,Gaston,gscottcline@hotmail.com,,Child Care Center,(704) 435-1250,Yes
36000587,CLINE LEARNING CENTER OF CHERRYVILLE II,102 WEST 2ND STREET,CHERRYVILLE,NC,28021,Gaston,gscottcline@hotmail.com,,Child Care Center,(704) 435-2004,Yes
23000305,KIDS CABIN,316 HARBOR VIEW DRIVE,CHERRYVILLE,NC,28021,Cleveland,terrydaniellew@live.com,,Family Child Care Home,(980) 448-9968,Yes
36000521,UNLIMITED PRAISE CHRISTIAN ACADEMY,700 1/2 NORTH MOUNTAIN STREET,CHERRYVILLE,NC,28021,Gaston,chalkshelby@aol.com,,Child Care Center,(704) 349-2748,Yes
80000353,CHINA GROVE ELEMENTARY,514 SOUTH FRANKLIN STREET,CHINA GROVE,NC,28023,Rowan,sechlerlw@rss.k12.nc.us,,Child Care Center,(704) 857-7708,No
80000400,CORNERSTONE CHILD DEVELOPMENT CENTER SOUTH,525 BOSTIAN ROAD,CHINA GROVE,NC,28023,Rowan,south@cornerstonecdc.com,,Child Care Center,(704) 855-9768,Yes
80000085,FIRST UNITED METHODIST EARLY LEARNING CENTER,110 WEST CHURCH ST,CHINA GROVE,NC,28023,Rowan,amy@firstumcchinagrove.org,,Child Care Center,(704) 857-5837,Yes
80000366,"SOUTH ROWAN ACADEMY OF CHILD DEVELOPMENT, LLC",413 NORTH MAIN STREET,CHINA GROVE,NC,28023,Rowan,sra417@yahoo.com,,Child Care Center,(704) 855-3276,Yes
8051859,WESTSIDE HEAD START,710 HARRY STREET,CHINA GROVE,NC,28023,Rowan,sharadearmon@srcaa.com,,Child Care Center,(704) 267-0210,Yes
31000169,CHINQUAPIN PREKINDERGARTEN CENTER,3894 NC 50 SOUTH,CHINQUAPIN,NC,28521,Duplin,lstokes@duplinschools.net,,Child Care Center,(910) 285-3476,No
31000169,CHINQUAPIN PREKINDERGARTEN CENTER,3894 NC 50 SOUTH,CHINQUAPIN,NC,28521,Duplin,lstokes@duplinschools.net,,Child Care Center,(910) 285-3476,No
18000300,CLAREMONT ELEMENTARY PRESCHOOL,3384 EAST MAIN STREET,CLAREMONT,NC,28610,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 459-7921,Yes
18000592,LEARN N PLAY CHILDCARE,4642 DIAMOND STREET,CLAREMONT,NC,28610,Catawba,karatekidgurl@yahoo.com,,Family Child Care Home,(828) 404-5731,Yes
18000585,LITTLE STARS CHILD DEVELOPMENT CENTER CLAREMONT,2952 N OXFORD ST,CLAREMONT,NC,28610,Catawba,claremontlscdc@gmail.com,,Child Care Center,(828) 827-2010,No
18000363,OXFORD ELEMENTARY PRE-SCHOOL,5915 OXFORD SCHOOL ROAD,CLAREMONT,NC,28610,Catawba,jr_sigmon@catawbaschools.net,,Child Care Center,(828) 459-7220,Yes
18000530,QUEST AT CLAREMONT ELEMENTARY,3384 EAST MAIN STREET,CLAREMONT,NC,28610,Catawba,kelly_nicholson@catawbaschools.net,,Child Care Center,(828) 459-7921,Yes
18000525,QUEST AT OXFORD ELEMENTARY,5915 OXFORD SCHOOL ROAD,CLAREMONT,NC,28610,Catawba,kelly_nicholson@catawbaschools.net,,Child Care Center,(828) 459-7220,Yes
24000077,FARMER'S UNION DEVELOPMENTAL DAY CARE,905 FARMERS UNION RD,CLARKTON,NC,28433,Columbus,gbryant54@yahoo.com,,Child Care Center,(910) 647-2291,Yes
9000063,HILDA'S LOVING DAY CARE HOME,66 WADELL SMITH ROAD,CLARKTON,NC,28433,Bladen,besty1@intrstar.net,,Family Child Care Home,(910) 645-4015,Yes
51000829,ACADEMY OF ANGELS,551 W MAIN STREET,CLAYTON,NC,27520,Johnston,ninajacobs82@gmail.com,,Child Care Center,(919) 585-7077,Yes
51000797,CHILDCARE NETWORK #246,2029 WINSTON RD,CLAYTON,NC,27520,Johnston,cwilliams@childcarenetwork.com,,Child Care Center,(919) 553-1030,Yes
51000800,CHILDCARE NETWORK #247,622 S BARBOUR ST,CLAYTON,NC,27520,Johnston,cwilliams@childcarenetwork.com,,Child Care Center,(919) 553-5814,Yes
51000799,CHILDCARE NETWORK #248,100 EAST SCHOOL RD,CLAYTON,NC,27527,Johnston,cwilliams@childcarenetwork.com,,Child Care Center,(919) 553-1215,Yes
51000798,CHILDCARE NETWORK #249,55 HAWKESBURG DR,CLAYTON,NC,27527,Johnston,cni249@childcarenetwork.com,,Child Care Center,(919) 359-0495,Yes
51000121,CLAYTON HEAD START,301 CHAMPION STREET,CLAYTON,NC,27520,Johnston,elainelangdon@yahoo.com,,Child Care Center,(919) 553-3681,No
51000822,CLEVELAND ELEMENTARY SCHOOL,10225 CLEVELAND ROAD,CLAYTON,NC,27520,Johnston,carolinelang@johnston.k12.nc.us,,Child Care Center,(919) 550-2700,No
51000763,COOPER ACADEMY,849 N MIAL ST,CLAYTON,NC,27520,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 553-0256,No
51000840,EAST CLAYTON ELEMENTARY,2075 NC HWY 42 E,CLAYTON,NC,27527,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 934-1097,No
51000885,EXPLORING SCHOLARS FCCH,55 RAINWATER CT,CLAYTON,NC,27527,Johnston,exploringscholars@gmail.com,exploringscholarsfch.com,Family Child Care Home,(919) 480-3995,Yes
51000864,FAITH CITY KIDZ,581 GUY ROAD SUITE 100,CLAYTON,NC,27520,Johnston,director@getfaith.net,,Child Care Center,(919) 243-1050,Yes
51000614,FIRST BAPTIST CHURCH OF CLAYTON C D C,411 NORTH FAYETTEVILLE STREET,CLAYTON,NC,27520,Johnston,rclipp@fbcclayton.org,fbcclaytonnc.org,Child Care Center,(919) 550-4018,No
51000884,HONEYBEE'S NEST LEARNING CENTER LLC,437 MOORE STREET,CLAYTON,NC,27520,Johnston,honeybeesnest1@gmail.com,,Child Care Center,(919) 879-8450,Yes
51000906,ITTY BITTY CHILDCARE,114 WESTWOOD PLACE,CLAYTON,NC,27520,Johnston,ittybittychildcarenc@gmail.com,,Family Child Care Home,(951) 545-6068,No
51000651,"KAREN'S LITTLE HOUSE OF JOY, LLC",108 SARA LANE,CLAYTON,NC,27520,Johnston,kchappell4girls@yahoo.com,,Child Care Center,(919) 550-8929,Yes
51000104,KATHY'S DAY CARE HOME,3608 BARBER MILL ROAD,CLAYTON,NC,27520,Johnston,catscratchkathy@gmail.com,,Family Child Care Home,(919) 553-6500,No
51000847,"KID'S COUNTRY OF CLAYTON, INC",6199 LITTLE CREEK CHURCH RD,CLAYTON,NC,27520,Johnston,aprilrvision@gmail.com,,Child Care Center,(919) 553-1057,Yes
51000592,KIDS R KIDS,307 TEW COURT,CLAYTON,NC,27520,Johnston,tara@theabergrp.com,www.kidsrkidsclayton.com,Child Care Center,(919) 550-8864,Yes
51000933,KINDERCARE LEARNING CENTER,204 CUNNINGHAM LANE,CLAYTON,NC,27527,Johnston,mbosman@kindercare.com,,Child Care Center,(919) 550-9200,No
51000193,LINDA'S PLAYHOUSE DAY CARE HOME,2803 BRITTANY DR,CLAYTON,NC,27520,Johnston,lindahargett@nc.rr.com,,Family Child Care Home,(919) 550-1796,Yes
5155104,"LIPSCOMB'S LEARNING CENTER, INC.",446 EAST SECOND STREET,CLAYTON,NC,27520,Johnston,naylhamer@hotmail.com,,Child Care Center,(919) 553-2615,Yes
51000824,LITTLE BELIEVERS ACADEMY,600 MIAL STREET,CLAYTON,NC,27520,Johnston,thelittlebelievers@gmail.com,,Child Care Center,(919) 359-8939,Yes
51000290,MISS WENDY'S PLAY HOUSE,14 ROCKY BRANCH RD,CLAYTON,NC,27520,Johnston,wendyjoslyn71@gmail.com,,Family Child Care Home,(919) 550-9443,Yes
51000830,"OAK EARLY LEARNING CHILD DEVELOPMENT CENTER, LLC",9146 CLEVELAND ROAD,CLAYTON,NC,27520,Johnston,oakearlylearningcdc@yahoo.com,,Child Care Center,,Yes
51000626,OPEN ARMS CHRISTIAN CHILD DEVELOPMENT CENTER,2920 NC HWY 42W,CLAYTON,NC,27520,Johnston,openarms@holycrossclayton.com,,Child Care Center,(919) 553-7227,Yes
51000858,POWHATAN ELEMENTARY SCHOOL,3145 VINSON RD,CLAYTON,NC,27527,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 553-3259,No
51000780,PRECIOUS TOT'S DAYCARE,2008 MEADOW COURT,CLAYTON,NC,27520,Johnston,ellahenry10@gmail.com,,Family Child Care Home,(919) 763-9239,Yes
51000565,RIVER DELL ELEMENTARY SCHOOL,12100 BUFFALO ROAD,CLAYTON,NC,27520,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 553-1977,No
51000796,RIVERWOOD ELEMENTARY SCHOOL,108 ATHLETIC CLUB BLVD,CLAYTON,NC,27527,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 359-6300,No
51000921,ROYALTEEZ DROP AND GO CHILDCARE LLC,480 NC 42 WEST,CLAYTON,NC,27520,Johnston,,,Child Care Center,(919) 585-2020,No
51000895,"TEENA'S FAMILY CHILDCARE, LLC",1540 BARBER MILL ROAD,CLAYTON,NC,27528,Johnston,itstfcc@gmail.com,,Family Child Care Home,(919) 585-2135,Yes
51000935,THE GROWING YEARS,76 OLEANDER DRIVE,CLAYTON,NC,27527,Johnston,khurlbut@tgykids.com,,Child Care Center,(919) 557-5005,No
51000916,THE GROWING YEARS - CLAYTON,24 BRIARCLIFF DRIVE,CLAYTON,NC,27527,Johnston,hurlbutk@tgykids.com,,Child Care Center,(919) 550-3300,Yes
51000903,THE NEST SCHOOL,1300 MECHANICAL DRIVE,CLAYTON,NC,27520,Johnston,claytonmechanical@thenestschool.com,,Child Care Center,(919) 359-8090,Yes
51000905,THE NEST SCHOOL,15 MIDDLETON ST,CLAYTON,NC,27520,Johnston,claytonmiddleton@thenestschool.com,,Child Care Center,(919) 359-1592,Yes
5155070,TODDLER'S INN DAY CARE,11547 HIGHWAY 70 WEST,CLAYTON,NC,27520,Johnston,ryancole12@yahoo.com,,Child Care Center,(919) 553-3244,Yes
34000740,A CHILD'S WORLD LEARNING CENTER CLEMMONS,2005 LEWISVILLE CLEMMONS ROAD,CLEMMONS,NC,27012,Forsyth,tynisha@achildsworldnc.com,,Child Care Center,(336) 766-8222,Yes
3455147,CLEMMONS MORAVIAN CHILD CARE,3560 SPANGENBERG AVE,CLEMMONS,NC,27012,Forsyth,childcare@clemmonsmoravian.org,,Child Care Center,(336) 766-6979,Yes
34001182,CONNIE'S DAY CARE,170 STONBURG RD,CLEMMONS,NC,27012,Forsyth,conniecasey39@gmail.com,,Family Child Care Home,(336) 655-8593,No
29000593,FAIRY TALE COTTAGE,240 TWIN VALLEY DRIVE,CLEMMONS,NC,27012,Davidson,Admin@fairytalecottage.us,,Family Child Care Home,(336) 251-3380,Yes
34000607,HOFFMAN FAMILY CHILD CARE,4190 CLARKSBURG ROAD,CLEMMONS,NC,27012,Forsyth,Lonniehoffman@att.net,,Family Child Care Home,(336) 416-9194,No
3459001,IMMANUEL BAPTIST CHURCH DAYCARE,1505 LEWISVILLE CLEMMONS RD,CLEMMONS,NC,27012,Forsyth,immanuel4055@gmail.com,,Child Care Center,(336) 766-4055,Yes
34001384,IMPACT PREPARATORY CHRISTIAN ACADEMY,2101 LEWISVILLE-CLEMMONS ROAD,CLEMMONS,NC,27012,Forsyth,paige@agapefaith.com,,Child Care Center,(336) 766-9188,No
34000945,"MONTESSORI CHILDREN'S CENTER, INC.",6050 HOLDER RD,CLEMMONS,NC,27012,Forsyth,jonathanchurn@wsmontessori.org,,Child Care Center,(336) 766-5550,No
34001358,"NEW HORIZONS PRESCHOOL, INC.",6395 CEPHIS DRIVE,CLEMMONS,NC,27012,Forsyth,horizonschild@gmail.com,,Child Care Center,(336) 766-7079,No
3455110,STEPPING STONES BAPTIST DAY CARE,3816 CRAVER BLDG HWY 158,CLEMMONS,NC,27012,Forsyth,a.smith1819@yahoo.com,,Child Care Center,(336) 766-7498,No
29000749,THE NEST SCHOOL,3 TWIN BROOKE DRIVE,CLEMMONS,NC,27012,Davidson,clemmons@thenestschool.com,,Child Care Center,(336) 764-0005,Yes
80000056,ADVANTAGE CHILDREN'S CENTER,200 OLD AMITY HILL ROAD,CLEVELAND,NC,27013,Rowan,pullfor15@yahoo.com,,Child Care Center,(704) 278-0082,Yes
49000267,COOL SPRINGS PRIME TIME FOR KIDS,1969 MOCKSVILLE HIGHWAY,CLEVELAND,NC,27013,Iredell,jwingler@iss.k12.nc.us,,Child Care Center,(704) 902-4606,Yes
80000397,WEST ROWAN ELEMENTARY SCHOOL,480 MIMOSA STREET,CLEVELAND,NC,27013,Rowan,kristine.wolfe@rss.k12.nc.us,,Child Care Center,(704) 278-2131,No
41000065,BETHLEHEM UNITED METHODIST CHURCH DC CTR.,6103 APPOMATTOX ROAD,CLIMAX,NC,27233,Guilford,bethchild91@gmail.com,,Child Care Center,(336) 674-9879,Yes
82000304,AUDREY'S CARE,1201 BARDEN ST,CLINTON,NC,28328,Sampson,aumimms@gmail.com,,Family Child Care Home,(910) 990-5999,Yes
82000251,BRIGHT BEGINNINGS CHILD DEVELOPMENT CENTER,201 EDWARDS DRIVE,CLINTON,NC,28329,Sampson,bright_beginningscdc@yahoo.com,,Child Care Center,(910) 299-0647,Yes
82000301,CLASSY KIDZ CHILD CARE CENTER INC.,405 LISBON ST,CLINTON,NC,28329,Sampson,classy1234@yahoo.com,,Child Care Center,(910) 299-0744,Yes
82000310,CLINTON HEAD START,606-A COLLEGE STREET,CLINTON,NC,28328,Sampson,psurles@telemon.org,,Child Care Center,(919) 975-8152,No
82000019,DEBBIE'S DAY CARE HOME,75 STORMY LANE,CLINTON,NC,28328,Sampson,debra.h54@yahoo.com,,Family Child Care Home,(910) 627-2121,Yes
82000276,DOGWOOD CIRCLE HEAD START,201 DOGWOOD CIRCLE,CLINTON,NC,28328,Sampson,psurles@telamon.org,,Child Care Center,(910) 592-4014,Yes
82000126,DOLLY'S CHILD CARE,503 PINE ST,CLINTON,NC,28328,Sampson,darlenepope0703@gmail.com,,Family Child Care Home,(910) 592-3519,Yes
82000118,FAITH ACADEMY INC,2337 HB LEWIS RD,CLINTON,NC,28328,Sampson,faithacademyinc@intrstar.net,,Child Care Center,(910) 592-7647,Yes
82000187,"FUN TIME ACADEMY, INC",103 CONNIE COURT,CLINTON,NC,28328,Sampson,ramona_wooten@yahoo.com,,Child Care Center,(910) 592-6160,Yes
82000214,GRACE UMC PRESCHOOL,800 SMITH STREET,CLINTON,NC,28328,Sampson,gracepreschooldirector@gmail.com,,Child Care Center,(910) 592-3497,No
82000315,HAPPY BABIES,5995 N HWY 421 WEST,CLINTON,NC,28328,Sampson,sheaautry74@gmail.com,,Child Care Center,(910) 214-6642,No
82000165,HICKS CHILD CARE,402 WEEKS ST,CLINTON,NC,28328,Sampson,shakeisiahicks@yahoo.com,,Family Child Care Home,(910) 385-5616,Yes
8255033,"KIDS ONLY PRE-SCHOOL, INC",2561 SOUTH EAST BLVD,CLINTON,NC,28328,Sampson,lswebster57@gmail.com,,Child Care Center,(910) 592-0398,Yes
82000309,L.C. KERR SCHOOL,112 KIMBROUGH ROAD,CLINTON,NC,28328,Sampson,kbatts@clinton.k12.nc.us,,Child Care Center,(910) 592-3066,No
82000151,LITTLE DOLPHINS CHILD CARE CENTER,921 MCKOY ST,CLINTON,NC,28328,Sampson,littledolphins01@yahoo.com,,Child Care Center,(910) 596-0253,Yes
82000194,LOTTIE'S DAY CARE,310 BYRD ST,CLINTON,NC,28328,Sampson,lottie_faison@yahoo.com,,Family Child Care Home,(910) 592-5036,Yes
82000156,MARGIE HILL'S DAY CARE HOME,114 MATTHIS RD,CLINTON,NC,28328,Sampson,Grannyof8@centurylink.net,,Family Child Care Home,(910) 592-7766,No
82000224,"NEWKIRK'S CHILDCARE CENTER, INCORPORATED",80A ISAAC WEEKS ROAD,CLINTON,NC,28328,Sampson,newccc@embarqmail.com,,Child Care Center,(910) 590-2917,Yes
82000311,PRISS POTS FAMILY CHILD CARE,1611 BEULAH RD,CLINTON,NC,28328,Sampson,khfdesigns4@gmail.com,,Family Child Care Home,(910) 214-9560,No
82000280,TELAMON NORTH CAROLINA HEAD START AT UNION ELEMENT,104000 TAYLORS BRIDGE HWY,CLINTON,NC,28328,Sampson,psurles@telamon.org,,Child Care Center,(910) 322-4014,No
82000255,THE ARK CHILD CARE AND LEARNING CENTER,1519 INDIAN TOWN ROAD,CLINTON,NC,28328,Sampson,thearkchildcare2011@gmail.com,,Child Care Center,(910) 592-5050,Yes
82000174,"TODDLERS PRESCHOOL, INC.",1450 HOBBTON HWY,CLINTON,NC,28328,Sampson,toddlerspreschool2004@gmail.com,,Child Care Center,(910) 592-6798,No
82000263,UNION ELEMENTARY,10400 TAYLORS BRIDGE HWY,CLINTON,NC,28328,Sampson,ahorne@sampson.k12.nc.us,,Child Care Center,(910) 532-2104,No
44000108,CLYDE ELEMENTARY AFTER SCHOOL CHILD CARE,4182 OLD CLYDE ROAD,CLYDE,NC,28721,Haywood,bburnette@haywood.k12.nc.us,,Child Care Center,(828) 627-2206,Yes
44000163,CLYDE ELEMENTARY SCHOOL INTENSIVE INTERVENTION CLA,4182 OLD CLYDE ROAD,CLYDE,NC,28721,Haywood,bburnette@haywood.k12.nc.us,,Child Care Center,(828) 627-2206,No
44000003,EDWINA G. HALL HEAD START,384 JONES COVE RD,CLYDE,NC,28721,Haywood,cpaxton@mountainprojects.org,,Child Care Center,(828) 627-0060,Yes
44000138,HAYWOOD COMMUNITY COLLEGE REGIONAL CENTER FOR THE,185 FREEDLANDER DRIVE,CLYDE,NC,28721,Haywood,adworley@haywood.edu,,Child Care Center,(828) 565-4187,Yes
44000104,RIVERBEND AFTER SCHOOL CARE,77 LEARNING LANE,CLYDE,NC,28721,Haywood,kwells@haywood.k12.nc.us,,Child Care Center,(828) 627-6565,Yes
43000608,KIDZ CONNECTION,93 E PARK ST,COATS,NC,27521,Harnett,brandon243@hotmail.com,,Child Care Center,(910) 892-3341,No
43000603,"LEAP OF FAITH ACADEMY, LLC II",111 EAST PARK STREET,COATS,NC,27521,Harnett,leapoffaithacademy@yahoo.com,,Child Care Center,(919) 672-8783,Yes
46000071,M & M DAY CARE HOME,1039 THOMAS BRIDGE ROAD,COFIELD,NC,27922,Hertford,bobbieshaver@hotmail.com,,Child Care Center,(252) 332-5203,Yes
8000090,COLERAIN ELEMENTARY SCHOOL PRE-K,202 NORTH ACADEMY STREET,COLERAIN,NC,27924,Bertie,dwilliams@bertie.k12.nc.us,,Child Care Center,(252) 356-4714,No
8000085,REHOBOTH II,126 HWY 42,COLERAIN,NC,27910,Bertie,tqmelendez@gmail.com,,Child Care Center,(252) 332-2176,Yes
41001268,COLFAX ELEMENTARY ACES PROGRAM,9112 WEST MARKET STREET,COLFAX,NC,27235,Guilford,costner@gcsnc.com,,Child Care Center,(336) 993-2067,Yes
41001403,COLFAX ELEMENTARY PRESCHOOL,9112 WEST MARKET STREET,COLFAX,NC,27235,Guilford,garciaa3@gcsnc.com,,Child Care Center,(336) 275-4332,No
41001467,SHEPHERD'S WAY DAY SCHOOL INCORPORATED,1575 JOHN KNOX DRIVE,COLFAX,NC,27235,Guilford,swdsriverlanding@hotmail.com,,Child Care Center,(336) 665-5007,Yes
14000424,COLLETTSVILLE PRE-K,4690 COLLETTSVILLE SCHOOL DRIVE,COLLETTSVILLE,NC,28611,Caldwell,rneaveill@caldwellschools.com,,Child Care Center,(828) 754-6913,No
14000424,COLLETTSVILLE PRE-K,4690 COLLETTSVILLE SCHOOL DRIVE,COLLETTSVILLE,NC,28611,Caldwell,rneaveill@caldwellschools.com,,Child Care Center,(828) 754-6913,No
13000255,A PLACE TO GROW,2300 ROBERTA ROAD,CONCORD,NC,28027,Cabarrus,aptgrow@gmail.com,,Child Care Center,(704) 723-6881,Yes
13000553,A THRIVING START CHILDCARE,154 MARY CIRCLE,CONCORD,NC,28025,Cabarrus,athrivingstart@gmail.com,www.athrivingstart.com,Family Child Care Home,(336) 669-6784,No
13000413,A. T. ALLEN KIDS: PLUS,3939 ABILENE ROAD,CONCORD,NC,28025,Cabarrus,kidsplus@cabarrus.k12.nc.us,,Child Care Center,(704) 260-6067,Yes
13000389,BADGER FAMILY DAYCARE,5905 EASTRIDGE COURT,CONCORD,NC,28025,Cabarrus,chrissibadger@hotmail.com,,Family Child Care Home,(704) 469-6693,No
1355089,BEVERLY HILLS KIDS:PLUS,87 PALLASIDE DRIVE,CONCORD,NC,28025,Cabarrus,kidsplus@cabarrus.k12.nc.us,,Child Care Center,(704) 260-6107,Yes
13000317,BUNNYPATCH CHILDCARE,3576 CEDAR SPRINGS DR,CONCORD,NC,28027,Cabarrus,bunnypatchcc@yahoo.com,,Family Child Care Home,(704) 792-9565,Yes
13000499,CABARRUS BILINGUAL PRESCHOOL,985 CENTRAL AVENUE NW,CONCORD,NC,28027,Cabarrus,spencer.swain@familiesfirstcc.org,,Child Care Center,(704) 786-5613,Yes
13000539,CABARRUS BILINGUAL PRESCHOOL AT ST. JAMES LUTHERAN,104 UNION STREET S,CONCORD,NC,28025,Cabarrus,spencer.swain@familiesfirstcc.org,,Child Care Center,(704) 786-0166,No
13000566,"CABARRUS COUNTY KIDS ACADEMY, #2 INC",130 OAKDALE AVE SW,CONCORD,NC,28027,Cabarrus,ccka2@mail.com,,Child Care Center,(704) 792-2587,No
13000351,CARL A FURR KIDS:PLUS,2725 CLOVER ROAD NW,CONCORD,NC,28027,Cabarrus,kidsplus@cabarrus.k12.nc.us,,Child Care Center,(704) 260-6127,Yes
1355086,COLTRANE-WEBB KIDS:PLUS,61 SPRING STREET,CONCORD,NC,28025,Cabarrus,kidsplus@cabarrus.k12.nc.us,,Child Care Center,(704) 260-6167,Yes
13000549,CONCORD CHILDREN'S ACADEMY,1951 DERITA ROAD,CONCORD,NC,28027,Cabarrus,afrye32@yahoo.com,,Child Care Center,(704) 723-6400,No
13000237,COX MILL KIDS PLUS,1450 COX MILL ROAD,CONCORD,NC,28027,Cabarrus,kidsplus@cabarrus.k12.nc.us,,Child Care Center,(704) 260-6187,Yes
13000266,DIXON ACADEMY AT NORTHEAST,200 MALL DRIVE,CONCORD,NC,28025,Cabarrus,redixon@dixonacademy.com,,Child Care Center,(704) 786-1550,Yes
1355025,FIRST ASSEMBLY CHILD CARE,150 WARREN C COLEMAN BLVD,CONCORD,NC,28027,Cabarrus,mlacroix@cfaacademy.org,,Child Care Center,(704) 793-4750,Yes
13000578,FIRSTSTART KIDS ACADEMY,1009 UNION STREET S,CONCORD,NC,28025,Cabarrus,director.fska@gmail.com,,Child Care Center,(704) 786-4198,Yes
13000564,FOR A PURPOSE DAYCARE,2 LOWE AVE NW,CONCORD,NC,28027,Cabarrus,Admin@carolinaschildcare.com,,Child Care Center,(980) 781-5354,Yes
13000515,FUN-N-LEARNING 2,4227 MT PLEASANT ROAD S,CONCORD,NC,28025,Cabarrus,funlearningcenter@gmail.com,,Child Care Center,(704) 788-6611,Yes
