License,ADDRESS,LATITUDE,LONGITUDE,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,subsidized,ImageFile
60003824,"St. Paul United Methodist Church, 2830, Dorchester Place, Sedgefield, Charlotte, Mecklenburg County, North Carolina, 28209, United States",35.195957,-80.8608156,KEYSTONE MONTESSORI SCHOOL,2830 DORCHESTER PLACE,CHARLOTTE,NC,28209,Mecklenburg,hawley@keystonemontessorischool.org,,Child Care Center,(704) 523-4338,No,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
6055424,"3230, Campbell Drive, Sheffield Park, Charlotte, Mecklenburg County, North Carolina, 28205, United States",35.20468967,-80.76125569,"KID ZOO CHILD DEVELOPMENT CENTER, INC.",3230 CAMPBELL DRIVE,CHARLOTTE,NC,28205,Mecklenburg,kidzoo1@aol.com,www.kidzoocdcinc.com,Child Care Center,(704) 568-2703,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60001272,"232, Sylvania Avenue, Lockwood, Charlotte, Mecklenburg County, North Carolina, 28206, United States",35.2412861,-80.82722917,KID'S PALACE,232 SYLVANIA AVE,CHARLOTTE,NC,28206,Mecklenburg,bettclay@msn.com,,Child Care Center,(704) 342-9683,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
60003280,"9310, Blakeney Centre Drive, Blakeney, Charlotte, Mecklenburg County, North Carolina, 28277, United States",35.030383,-80.80866728,KIDDIE ACADEMY OF CHARLOTTE-BLAKENEY,9310 BLAKENEY CENTRE DRIVE,CHARLOTTE,NC,28277,Mecklenburg,kablakeneydirector@gmail.com,www.kiddieacademy.com,Child Care Center,(704) 543-5581,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
60003138,"2619, Sunset Road, Spring Lake, Oakdale, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.31358295,-80.88136277,KIDDIE COLLEGE PRESCHOOL,2619 SUNSET ROAD,CHARLOTTE,NC,28216,Mecklenburg,kiddiecollege2619@gmail.com,KiddieCollegePreschool.com,Child Care Center,(704) 398-0095,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
6055493,"131, Bennett Street, Howie Acres, Hidden Valley, Charlotte, Mecklenburg County, North Carolina, 28213, United States",35.25852478,-80.78430518,KIDDIE FARMS,131 BENNETT STREET,CHARLOTTE,NC,28213,Mecklenburg,kiddiefarmscdc@yahoo.com,,Child Care Center,(704) 596-4039,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60004060,"5950, The Plaza, Shannon Park, Charlotte, Mecklenburg County, North Carolina, 28215, United States",35.24917156,-80.75493567,KIDDIE KARE LEARNING CENTER,5950 THE PLAZA,CHARLOTTE,NC,28215,Mecklenburg,kiddiekarenc@gmail.com,,Child Care Center,(980) 859-0021,Yes,/static/images/baby-1317604_640.jpg
60003847,"12610, Wetherburn Lane, (Neighborhood), Withrow Downs, Charlotte, Mecklenburg County, North Carolina, 28262, United States",35.343967,-80.714322,KIDDIE UNIVERSITY INC.,12610 WETHERBURN LANE,CHARLOTTE,NC,28262,Mecklenburg,kiddieuniversityinc003@gmail.com,,Family Child Care Home,(704) 286-6070,No,/static/images/baby-1317604_640.jpg
60004146,"5418, Crestland Avenue, Hunter Acres, Graceshire, Charlotte, Mecklenburg County, North Carolina, 28269, United States",35.30941518,-80.81445738,KIDS CYCLONE,5418 CRESTLAND AVENUE,CHARLOTTE,NC,28269,Mecklenburg,cylathiahorne@gmail.com,,Family Child Care Home,(980) 253-7124,No,/static/images/baby-1317604_640.jpg
60002188,"2115, Ben Craig Drive, University City, Charlotte, Mecklenburg County, North Carolina, 28262, United States",35.32164451,-80.77362477,KIDS R KIDS #5 NC,2115 BEN CRAIG DRIVE,CHARLOTTE,NC,28262,Mecklenburg,Kristen@kidsrkidscharlotte.com,www.kidsrkidscharlotte.com,Child Care Center,(704) 503-4001,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
60002463,"Kids 'R' Kids, 6250, Blakeney Park Drive, Blakeney, Charlotte, Mecklenburg County, North Carolina, 28277, United States",35.0286108,-80.80955808,KIDS R KIDS-THE ACADEMY AT BLAKENEY,6250 BLAKENEY PARK DRIVE,CHARLOTTE,NC,28277,Mecklenburg,sarita@krkacademy.com,www.kidsrkids7nc.com,Child Care Center,(704) 543-7227,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60003337,"2208, LaSalle Street, Lincoln Heights, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.26290301,-80.85354249,KIDS R US DAYCARE II,2208 LASALLE STREET,CHARLOTTE,NC,28216,Mecklenburg,nastashiab@gmail.com,,Child Care Center,(704) 374-5437,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
60001859,"2624, Milton Road, Shannon Park, Charlotte, Mecklenburg County, North Carolina, 28215, United States",35.23764641,-80.74633089,KIDVILLE-KOVAR CHILD DEVELOPMENT CENTER,2624 MILTON ROAD,CHARLOTTE,NC,28215,Mecklenburg,kovarcdc@aol.com,,Child Care Center,(704) 536-7890,Yes,/static/images/car-care.jpg
60001955,"4300, Freedom Drive, Forest Pawtuckett, Charlotte, Mecklenburg County, North Carolina, 28208, United States",35.25572,-80.907348,KIDZ ARE FUN CHILD DEVELOPMENT CENTER #1,4300 FREEDOM DR,CHARLOTTE,NC,28208,Mecklenburg,nkmccrory@earthlink.net,,Child Care Center,(704) 392-8850,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
60001956,"4262, Freedom Drive, Forest Pawtuckett, Charlotte, Mecklenburg County, North Carolina, 28208, United States",35.25527303,-80.90650158,KIDZ ARE FUN CHILD DEVELOPMENT CENTER #2,4262 FREEDOM DR,CHARLOTTE,NC,28208,Mecklenburg,nkmccrory@earthlink.net,,Child Care Center,(704) 392-8850,Yes,/static/images/car-care.jpg
60000011,"317, North Summit Avenue, Biddleville, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.23912804,-80.85558136,KIMBERLY RATCHFORD'S FAMILY DAY CARE HOME,317 NORTH SUMMIT AVE,CHARLOTTE,NC,28216,Mecklenburg,kimberlyratchfor@bellsouth.net,,Family Child Care Home,(704) 377-1802,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
6055162,"6603, Idlewild Road, Statewood, Charlotte, Mecklenburg County, North Carolina, 28212, United States",35.18380048,-80.75143252,KINDERCARE LEARNING CENTER,6603 IDLEWILD ROAD,CHARLOTTE,NC,28212,Mecklenburg,toreid@kindercare.com,,Child Care Center,(704) 535-1915,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
60004205,"7801, Ballantyne Commons Parkway, Charlotte, Mecklenburg County, North Carolina, 28277, United States",35.05849165,-80.81051346,KINDERCARE LEARNING CENTER AT BALLANTYNE,7801 BALLANTYNE COMMONS PARKWAY,CHARLOTTE,NC,28277,Mecklenburg,megan.fiege@kindercare.com,,Child Care Center,(980) 237-0841,No,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
13000599,"Rainbow Child Care Center, 9525, Stafford Road, Charlotte, Cabarrus County, North Carolina, 28215, United States",35.2834325,-80.6676711,KINDERCARE LEARNING CENTER-STAFFORD,9525 STAFFORD ROAD,CHARLOTTE,NC,28215,Cabarrus,staffordroad@kindercare.com,,Child Care Center,(704) 599-4088,Yes,/static/images/baby-1317604_640.jpg
6055503,"6601, East W T Harris Boulevard, Hickory Grove, Charlotte, Mecklenburg County, North Carolina, 28215, United States",35.23027154,-80.72835709,KINDERCARE LEARNING CENTERS LLC,6601 EAST W T HARRIS BLVD,CHARLOTTE,NC,28215,Mecklenburg,301195@kindercare.com,,Child Care Center,(704) 536-0830,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
6055472,"9500, Monroe Road, Crown Point, Charlotte, Mecklenburg County, North Carolina, 28270, United States",35.142726,-80.740829,KINDERCARE LEARNING CENTERS LLC,9500 MONROE ROAD,CHARLOTTE,NC,28270,Mecklenburg,301071@kindercare.com,www.kindercare.com,Child Care Center,(704) 847-2542,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
6055064,"3322, Park Road, Sedgefield, Charlotte, Mecklenburg County, North Carolina, 28209, United States",35.1856079,-80.85293081,KINDERCARE LEARNING CENTERS LLC,3322 PARK ROAD,CHARLOTTE,NC,28209,Mecklenburg,kdoster@klcorp.com,,Child Care Center,(704) 525-0852,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
6055065,"1700, Providence Road, Lionsgate, Myers Park, Charlotte, Mecklenburg County, North Carolina, 28207, United States",35.183807,-80.820611,KINDERCARE LEARNING CENTERS LLC,1700 PROVIDENCE ROAD,CHARLOTTE,NC,28207,Mecklenburg,aguimaraes@klcorp.com,,Child Care Center,(704) 366-7180,Yes,/static/images/baby-1317604_640.jpg
60003074,"2010, Russell Avenue, Lincoln Heights, Washington Heights, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.25694945,-80.8531648,KNEE-HIGH CHILDREN'S LEARNING CENTER II,2010 RUSSELL AVENUE,CHARLOTTE,NC,28216,Mecklenburg,vontina2002@yahoo.com,,Child Care Center,(704) 900-0888,Yes,/static/images/car-care.jpg
60002161,"2312, Orton Street, Ashley Park, Charlotte, Mecklenburg County, North Carolina, 28208, United States",35.23401277,-80.89288098,KNOWLEDGE IS POWER EARLY LEARNING PROGRAM,2312 ORTON STREET,CHARLOTTE,NC,28208,Mecklenburg,dreamchildren2915@gmail.com,www.knowledgeispowerinc.org,Child Care Center,(704) 394-8052,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
6055520,"9221, South Tryon Street, Ayrsley, Southbourne, Charlotte, Mecklenburg County, North Carolina, 28273, United States",35.13323408,-80.93985313,LA PETITE ACADEMY,9221 SOUTH TRYON STREET,CHARLOTTE,NC,28273,Mecklenburg,sjones6@lapetite.com,,Child Care Center,(704) 588-5659,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
60000832,"6430, Tomahawk Lane, Forest Rawtucket, Deerwood, Charlotte, Mecklenburg County, North Carolina, 28214, United States",35.26989238,-80.94851782,LACHRISTON LARGE DAY CARE HOME,6430 TOMAHAWK LANE,CHARLOTTE,NC,28214,Mecklenburg,lachriston123@aol.com,,Child Care Center,(704) 392-6149,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
60004037,"12236, Taragate Drive, Twelve Oaks, Charlotte, Mecklenburg County, North Carolina, 28273, United States",35.14264955,-80.95203303,LACY'S LITTLE ONES,12236 TARAGATE DRIVE,CHARLOTTE,NC,28273,Mecklenburg,lacyj2229@gmail.com,,Family Child Care Home,(267) 304-2229,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
60001114,"13620, Erwin Road, Greycrest, Charlotte, Mecklenburg County, North Carolina, 28273, United States",35.11370323,-80.97257857,LAKE WILIE ELEMENTARY ASEP,13620 ERWIN RD,CHARLOTTE,NC,28273,Mecklenburg,kenneth.porterii@cms.k12.nc.us,,Child Care Center,(980) 343-3680,Yes,/static/images/car-care.jpg
6055639,"Lansdowne Elementary School, 6400, Prett Court, Landsdowne, Charlotte, Mecklenburg County, North Carolina, 28270, United States",35.1433091,-80.78241074,LANSDOWNE AFTER SCHOOL ENRICHMENT PROGRAM,6400 PRETT COURT,CHARLOTTE,NC,28270,Mecklenburg,carolyn.leath@cms.k12.nc.us,,Child Care Center,(980) 343-6733,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
60002915,"LeafSpring School at Ballantyne, 9829, Providence Road West, Charlotte, Mecklenburg County, North Carolina, 28277, United States",35.0375605,-80.82874432,LEAFSPRING SCHOOL,9829 PROVIDENCE ROAD WEST,CHARLOTTE,NC,28277,Mecklenburg,mmistele@rainbowstationcharlotte.org,www.rainbowstation.org,Child Care Center,(704) 909-4525,Yes,/static/images/car-care.jpg
60004203,"9239, Baybrook Lane, Canopy at Baybrook, Carmel, Charlotte, Mecklenburg County, North Carolina, 28277, United States",35.08037395,-80.8284638,LEAFSPRING SCHOOL AT MCALPINE,9239 BAYBROOK LANE,CHARLOTTE,NC,28277,Mecklenburg,mmistele@leafspringcharlotte.com,,Child Care Center,(704) 909-4525,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
60003374,"3610, Carmel Road, Carmel Woods, Charlotte, Mecklenburg County, North Carolina, 28226, United States",35.121437,-80.81907384,"LEARNING BEAR DAYCARE, LLC",3610 CARMEL ROAD,CHARLOTTE,NC,28226,Mecklenburg,learningbear@hotmail.com,,Child Care Center,(704) 214-0337,No,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
60003951,"Charlotte Adventist Christian Academy, 4601, Emory Lane, Sherwood Forest, Charlotte, Mecklenburg County, North Carolina, 28211, United States",35.178361,-80.78697847,LEARNING LAMB EARLY DEVELOPMENT CENTER,4601 EMORY LANE,CHARLOTTE,NC,28211,Mecklenburg,learninglambedc@gmail.com,,Child Care Center,(704) 763-5564,No,/static/images/baby-1317604_640.jpg
60002945,"13110, Asheford Woods Lane, Asheford Woods, Charlotte, Mecklenburg County, North Carolina, 28278, United States",35.09572262,-80.99485353,LEARNING WITH MUSIC AND PLAY,13110 ASHEFORD WOODS LANE,CHARLOTTE,NC,28278,Mecklenburg,learningwithmusicandplay@yahoo.com,,Family Child Care Home,(704) 504-3061,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
6055706,"Lebanon Road Elementary, 7300, Lebanon Road, Charlotte, Mecklenburg County, North Carolina, 28227, United States",35.18411185,-80.68963072,LEBANON ROAD A.S.E.P.,7300 LEBANON ROAD,CHARLOTTE,NC,28227,Mecklenburg,jacquelinem.burns@cms.k12.nc,,Child Care Center,(704) 343-3640,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
60003730,"10403, Snowbell Court, Charlotte, Mecklenburg County, North Carolina, 28215, United States",35.28382549,-80.71629356,LIL WILLS FAMILY CHILDCARE,10403 SNOWBELL COURT,CHARLOTTE,NC,28215,Mecklenburg,pigwills@aol.com,,Family Child Care Home,(980) 219-7353,Yes,/static/images/baby-1317604_640.jpg
6055542,"2225, Augusta Street, Lincoln Heights, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.26422129,-80.85175104,LINCOLN HEIGHTS DAY CARE CENTER,2225 AUGUSTA STREET,CHARLOTTE,NC,28216,Mecklenburg,sharon.weathers3232@yahoo.com,,Child Care Center,(704) 392-3681,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
60000757,"327, Gray Drive, Autumnwood, Newell, Charlotte, Mecklenburg County, North Carolina, 28213, United States",35.27576768,-80.76379119,LINDA HAGER DAY CARE HOME,327 GRAY DR,CHARLOTTE,NC,28213,Mecklenburg,hhager3@att.net,,Family Child Care Home,(704) 599-9584,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
60004070,"8330, Trail View Drive, Charlotte, Mecklenburg County, North Carolina, 28226, United States",35.08086215,-80.86365379,LITTLE ACHIEVERS,8330 TRAIL VIEW DRIVE,CHARLOTTE,NC,28226,Mecklenburg,mom2manyx5@gmail.com,,Family Child Care Home,(704) 780-5599,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
60003840,"201, West Park Avenue, Wilmore Historic District, South End, Charlotte, Mecklenburg County, North Carolina, 28203, United States",35.215317,-80.858488,LITTLE ANGELS ACADEMY,201 W PARK AVENUE,CHARLOTTE,NC,28203,Mecklenburg,angel.covington@yahoo.com,,Child Care Center,(704) 780-2885,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
60003972,"3815, The Plaza, Howie Acres, Plaza Shamrock, Charlotte, Mecklenburg County, North Carolina, 28205, United States",35.24585354,-80.7906596,LITTLE BRIGHT CHILDCARE DEVELOPMENT CENTER,3815 THE PLAZA,CHARLOTTE,NC,28205,Mecklenburg,tpantmelmac@yahoo.com,,Child Care Center,(910) 723-2819,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
6055668,"2024, Camp Greene Street, Camp Greene, Ashley Park, Charlotte, Mecklenburg County, North Carolina, 28208, United States",35.22955678,-80.88431504,LITTLE DEBBIE'S CHILD DEVELOPMENT CENTER,2024 CAMP GREENE STREET,CHARLOTTE,NC,28208,Mecklenburg,thompson1045@aol.com,,Child Care Center,(704) 392-2890,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60001237,"1529, Eagles Landing Drive, Woodford Green, Todd Park, Charlotte, Mecklenburg County, North Carolina, 28214, United States",35.26680824,-80.92659849,LITTLE DOVE'S IN HOME DAY CARE,1529 EAGLES LANDING DR,CHARLOTTE,NC,28214,Mecklenburg,dgaddy1956@gmail..com,,Family Child Care Home,(980) 219-7526,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
60002207,"5315, Farm Pond Lane, Four Seasons, Charlotte, Mecklenburg County, North Carolina, 28212, United States",35.2081678,-80.73595027,LITTLE HANDS AND FEET CHILD CARE,5315 FARM POND LANE,CHARLOTTE,NC,28212,Mecklenburg,lynnmcvay@gmail.com,,Family Child Care Home,(704) 563-8049,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60002013,"2400, Rocky River Road, Charlotte, Mecklenburg County, North Carolina, 28213, United States",35.27566766,-80.72355042,LITTLE HEDGEPETH ACADEMY,2400 ROCKY RIVER ROAD,CHARLOTTE,NC,28213,Mecklenburg,lharockyrivercampus@gmail.com,,Child Care Center,(704) 599-5437,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
60000933,"3215, Rozzelles Ferry Road, Oakview Terrace, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.25548402,-80.87431895,LITTLE HEDGEPETH CHILD DEVELOPMENT CENTER,3215 ROZZELLES FERRY ROAD,CHARLOTTE,NC,28216,Mecklenburg,lhacademy2@gmail.com,,Child Care Center,(704) 399-3909,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
6055062,"1076, Tom Hunter Road, Virginia Manor, Hidden Valley, Charlotte, Mecklenburg County, North Carolina, 28213, United States",35.277608,-80.784461,LITTLE LEARNERS CHILD DEVELOPMENT CENTER,1076 TOM HUNTER ROAD,CHARLOTTE,NC,28213,Mecklenburg,llcdc2@bellsouth.net,,Child Care Center,(704) 596-4942,Yes,/static/images/car-care.jpg
60002034,"2500, Yorkdale Drive, Yorkwood, Charlotte, Mecklenburg County, North Carolina, 28273, United States",35.15867461,-80.9244052,LITTLE MIRACLES HOME DAY CARE,2500 YORKDALE DRIVE,CHARLOTTE,NC,28273,Mecklenburg,kerribradford87@gmail.com,,Family Child Care Home,(704) 497-0183,No,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
60004201,"1315, Sunset Road, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.32194499,-80.89782523,LITTLE PEOPLE'S PLAYHOUSE,1315 SUNSET ROAD,CHARLOTTE,NC,28216,Mecklenburg,lpphcdc@gmail.com,,Child Care Center,(704) 492-8972,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
60003800,"7612, Gillman Court, Langley, Mallard, Charlotte, Mecklenburg County, North Carolina, 28269, United States",35.31483049,-80.7870324,LITTLE SMILE HOME DAY CARE,7612 GILLMAN CT,CHARLOTTE,NC,28269,Mecklenburg,blanyes82@hotmail.com,,Family Child Care Home,(704) 726-4774,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
60003846,"1304, Eastway Drive, Citiside, Plaza Shamrock, Charlotte, Mecklenburg County, North Carolina, 28205, United States",35.23883398,-80.77732992,LITTLE SPROUTS DAY ACADEMY,1304 EASTWAY DRIVE,CHARLOTTE,NC,28205,Mecklenburg,littlesproutsclt@gmail.com,,Child Care Center,(704) 537-8740,Yes,/static/images/car-care.jpg
60003442,"829, McArthur Avenue, Druid Hills, Tryon Hills, Charlotte, Mecklenburg County, North Carolina, 28206, United States",35.261278,-80.82971491,LITTLE SWEET PEAS,829 MCARTHUR AVENUE,CHARLOTTE,NC,28206,Mecklenburg,ahreitagriffin@yahoo.com,www.littlesweetpeas.info,Family Child Care Home,(704) 502-6201,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
60003718,"2008, Windlock Drive, Greenbrier, Charlotte, Mecklenburg County, North Carolina, 28270, United States",35.09852575,-80.73550705,LITTLE TOTS,2008 WINDLOCK DRIVE,CHARLOTTE,NC,28270,Mecklenburg,pordonexprado@hotmail.com,,Child Care Center,(704) 661-4671,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
60002664,"208, Plymouth Avenue, Lockwood, Charlotte, Mecklenburg County, North Carolina, 28206, United States",35.24055232,-80.82835681,LOCKWOOD DEVELOPMENT CENTER,208 PLYMOUTH AVENUE,CHARLOTTE,NC,28206,Mecklenburg,lockwoodchilddev@yahoo.com,,Child Care Center,(980) 498-6789,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
6055602,"10710, John Price Road, Charlotte, Mecklenburg County, North Carolina, 28273, United States",35.12202972,-80.95798747,LOLLIPOP CHILD DEVELOPMENT CENTER,10710 JOHN PRICE ROAD,CHARLOTTE,NC,28273,Mecklenburg,nridge2@yahoo.com,www.lollipopcdc.com,Child Care Center,(704) 588-6205,Yes,/static/images/car-care.jpg
60002653,"4729, Lone Tree Court, Mallard, Charlotte, Mecklenburg County, North Carolina, 28269, United States",35.36024323,-80.78753299,LONE TREE ACADEMY LLC,4729 LONE TREE COURT,CHARLOTTE,NC,28269,Mecklenburg,janietruesdale@aol.com,,Family Child Care Home,(704) 557-6107,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
60003316,"4037, Lakota Court, Nevin, Charlotte, Mecklenburg County, North Carolina, 28269, United States",35.30737305,-80.82310466,LOTS OF LOVE CHILDCARE HOME,4037 LAKOTA CT,CHARLOTTE,NC,28269,Mecklenburg,jqbennett@carolina.rr.com,,Family Child Care Home,(704) 392-5222,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
60001478,"2826, Studley Road, Sharon Forest, Charlotte, Mecklenburg County, North Carolina, 28212, United States",35.17535093,-80.72796542,LOVE AND CARE DAY CARE,2826 STUDLEY ROAD,CHARLOTTE,NC,28212,Mecklenburg,mcgrif1b@bellsouth.net,,Family Child Care Home,(704) 535-1143,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
60002352,"6821, Rain Creek Way, Ridgeview, Mineral Springs, Charlotte, Mecklenburg County, North Carolina, 28262, United States",35.30053002,-80.78965995,LOVE'S CREATION HOME CARE,6821 RAIN CREEK WAY,CHARLOTTE,NC,28262,Mecklenburg,jackieross228@gmail.com,,Family Child Care Home,(704) 953-3412,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
